,Media,Date,Tweet Text,Compound,Positive,Negative,Neutral,Tweets Ago
379,FoxNews,Wed Jun 27 18:51:26 +0000 2018,"President @realDonaldTrump on Justice Kennedy retiring: ""Hopefully we're gonna pick somebody who will be as outstan… https://t.co/3Df7Rh5Gpu",0.7269,0.289,0.0,0.711,21
380,FoxNews,Wed Jun 27 18:49:45 +0000 2018,"President @realDonaldTrump on Justice Kennedy retiring: ""We will begin our search for a new justice of the United S… https://t.co/kg0zzcBlS4",0.8625,0.375,0.0,0.625,20
381,FoxNews,Wed Jun 27 18:45:40 +0000 2018,"President @realDonaldTrump on Justice Kennedy retiring: ""He is a man who has displayed tremendous vision and tremen… https://t.co/Wr8WzbxJZD",0.6597,0.265,0.0,0.735,19
382,FoxNews,Wed Jun 27 18:43:37 +0000 2018,"President @realDonaldTrump on Justice Kennedy retiring: ""He's a man that I've known for a long time and a man that… https://t.co/VTE5XuJPMs",0.5267,0.167,0.0,0.833,18
383,FoxNews,Wed Jun 27 18:41:24 +0000 2018,".@SenateMajLdr: ""It's imperative that @POTUS' nominee be considered fairly and not subjected to personal attacks.""… https://t.co/xJChrD9tC3",0.0,0.0,0.0,1.0,17
384,FoxNews,Wed Jun 27 18:39:56 +0000 2018,".@SenateMajLdr: ""As in the case of Justice Gorsuch, senators will have the opportunity to meet with @POTUS' nominee… https://t.co/YIL0l6JHaT",0.7351,0.267,0.0,0.733,16
385,FoxNews,Wed Jun 27 18:39:10 +0000 2018,.@POTUS speaks as Justice Anthony Kennedy says he's retiring effective July 31. https://t.co/7Do7LBbAzT  https://t.co/N78qS5Orid,0.7579,0.351,0.0,0.649,15
386,FoxNews,Wed Jun 27 18:38:12 +0000 2018,".@SenateMajLdr: ""We will vote to confirm Justice Kennedy's successor this fall."" https://t.co/7Do7LBbAzT https://t.co/tnxDRWAfdx",0.6486,0.325,0.0,0.675,14
387,FoxNews,Wed Jun 27 18:37:22 +0000 2018,".@SenateMajLdr: ""The Senate stands ready to fulfill its constitutional role by offering advice and consent on Presi… https://t.co/Y3SuRrRslS",0.743,0.327,0.0,0.673,13
388,FoxNews,Wed Jun 27 18:35:39 +0000 2018,".@SenateMajLdr: ""As Justice Kennedy concludes his tenure on the court, we wish him, his wife Mary and their family… https://t.co/opa1tx9wTQ",0.7269,0.253,0.0,0.747,12
389,FoxNews,Wed Jun 27 18:32:41 +0000 2018,"Chris Wallace on Justice Kennedy retiring: ""A Supreme Court nominee can either be a huge legacy builder for a presi… https://t.co/30pMea3hUI",0.8519,0.368,0.0,0.632,11
390,FoxNews,Wed Jun 27 18:28:52 +0000 2018,"Chris Wallace on Justice Kennedy retiring: ""Replacing him with a solid conservative is enormously important.""… https://t.co/A2qQOmui4P",0.6124,0.278,0.0,0.722,10
391,FoxNews,Wed Jun 27 18:23:27 +0000 2018,Justice Kennedy announces plan to retire https://t.co/7Do7LBbAzT @dailybriefing https://t.co/SVSrt1St0V,0.5267,0.298,0.0,0.702,9
392,FoxNews,Wed Jun 27 18:17:04 +0000 2018,Justice Kennedy announces plan to retire https://t.co/7Do7LBbAzT https://t.co/9qB5Mn3u41,0.5267,0.327,0.0,0.673,8
393,FoxNews,Wed Jun 27 18:12:07 +0000 2018,Supreme Court Justice Anthony Kennedy says he's retiring effective July 31. Kennedy stepping down would mark a seco… https://t.co/O7D0XkDXsw,0.8779,0.402,0.0,0.598,7
394,FoxNews,Wed Jun 27 18:08:38 +0000 2018,BREAKING NEWS: Supreme Court Justice Anthony Kennedy to retire. https://t.co/7Do7LBbAzT https://t.co/3BWyEvTm8k,0.7906,0.438,0.0,0.562,6
395,FoxNews,Wed Jun 27 18:06:09 +0000 2018,.@GOP compromise immigration bill defeated on House floor https://t.co/PFqehcwp8b,-0.4767,0.0,0.279,0.721,5
396,FoxNews,Wed Jun 27 17:52:02 +0000 2018,Strawberry Moon and Saturn to put on dazzling display this week https://t.co/dQRUiwUF78,0.0,0.0,0.0,1.0,4
397,FoxNews,Wed Jun 27 17:48:36 +0000 2018,House voting on @GOP immigration bill #OutnumberedOT https://t.co/pf5VaiSrVR,0.0,0.0,0.0,1.0,3
398,FoxNews,Wed Jun 27 17:45:32 +0000 2018,"Delaware police find abandoned home -- in the middle of the road
https://t.co/vMOSNb2IXE",-0.4588,0.0,0.2,0.8,2
399,FoxNews,Wed Jun 27 17:29:23 +0000 2018,THURSDAY: @BretBaier and @marthamaccallum moderate the Florida GOP gubernatorial debate at 6:30p ET on Fox News Cha… https://t.co/dVtQIGyy27,0.0,0.0,0.0,1.0,1
400,nytimes,Thu Jun 28 00:17:05 +0000 2018,"RT @emilybazelon: Well, here are my thoughts on the retirement of Justice Kennedy.

https://t.co/4vEYBgHMZK",0.6705,0.314,0.0,0.686,100
401,nytimes,Thu Jun 28 00:02:07 +0000 2018,A Kansas City immigration lawyer said she broke her foot after being pushed to the ground by an ICE officer. She wa… https://t.co/utMRWvXuEX,-0.4215,0.0,0.118,0.882,99
402,nytimes,Wed Jun 27 23:47:06 +0000 2018,The front-runners and full list of potential Supreme Court nominees https://t.co/zxRZ41GWLu,0.5574,0.265,0.0,0.735,98
403,nytimes,Wed Jun 27 23:32:06 +0000 2018,"Terry Crews says he won't be in ""The Expendables 4"" after a producer tried to get him to drop his sexual assault la… https://t.co/zTlHKBR7KL",-0.7096,0.0,0.219,0.781,97
404,nytimes,Wed Jun 27 23:17:04 +0000 2018,"RT @nytopinion: My father, Fred Korematsu, would have been upset that the court overturned his case only to uphold President Trump’s travel…",-0.3818,0.0,0.11,0.89,96
405,nytimes,Wed Jun 27 23:03:03 +0000 2018,"In 1983, the slashed, scarred body of a 23-year-old black man was discovered in a grassy roadside area in a Georgia… https://t.co/k51to4KlDm",-0.2263,0.0,0.095,0.905,95
406,nytimes,Wed Jun 27 22:47:05 +0000 2018,Evening Briefing: Here's what you need to know at the end of the day https://t.co/ejfYV4pKni,0.0,0.0,0.0,1.0,94
407,nytimes,Wed Jun 27 22:32:05 +0000 2018,"The world’s tropical forests lost roughly 39 million acres of trees last year, an area roughly the size of Banglade… https://t.co/3xx3rdpeNY",-0.3182,0.0,0.103,0.897,93
408,nytimes,Wed Jun 27 22:17:04 +0000 2018,"RT @nytvideo: “Women like me aren’t supposed to run for office,” Alexandria Ocasio-Cortez said in a campaign video last month. In a stunnin…",0.3612,0.111,0.0,0.889,92
409,nytimes,Wed Jun 27 22:01:06 +0000 2018,"Germany, the defending World Cup champion, took its earliest exit from the tournament since 1938 https://t.co/e0hFEMidIb",0.5994,0.206,0.0,0.794,91
410,nytimes,Wed Jun 27 21:51:05 +0000 2018,"RT @NYTSports: For women who work as sports reporters, #MeToo isn’t just a movement, it’s often their everyday reality. https://t.co/o0YbUp…",0.0,0.0,0.0,1.0,90
411,nytimes,Wed Jun 27 21:42:02 +0000 2018,"13 years after escaping from a Wichita zoo, No. 492 is the flamingo that keeps on surviving https://t.co/7uhrgQx1hJ",0.0516,0.173,0.112,0.714,89
412,nytimes,Wed Jun 27 21:26:06 +0000 2018,RT @malachybrowne: A peek behind our investigation into claims by Syrian and Russian officials that the chemical weapons attack in Douma on…,-0.7184,0.0,0.24,0.76,88
413,nytimes,Wed Jun 27 21:11:44 +0000 2018,"A year and a half after a New York Times correspondent was kicked out of Venezuela, he returned to see how people a… https://t.co/7jChD5QJC5",0.0,0.0,0.0,1.0,87
414,nytimes,Wed Jun 27 21:06:21 +0000 2018,"On the streets of Caracas, homeless kids play with a wad of bolívar bills like it’s Monopoly money. All of this isn… https://t.co/a27fQZPuyJ",0.5994,0.197,0.0,0.803,86
415,nytimes,Wed Jun 27 21:03:18 +0000 2018,Runaway inflation has thrown Venezuela into chaos and made food and medicine desperately scarce… https://t.co/p8Vk9of1Z1,-0.743,0.0,0.326,0.674,85
416,nytimes,Wed Jun 27 20:55:02 +0000 2018,The police officer who killed Antwon Rose failed basic police procedures and made statements to investigators that… https://t.co/yLyFUvUOwL,-0.8316,0.0,0.328,0.672,84
417,nytimes,Wed Jun 27 20:40:06 +0000 2018,Trump administration officials that it would be difficult to comply with the timetable in a federal court order req… https://t.co/WnK6hCWr9w,-0.3612,0.0,0.122,0.878,83
418,nytimes,Wed Jun 27 20:25:03 +0000 2018,Stories of how we communicate about sex and intimacy are rare. That’s where you come in. https://t.co/WgP4PnJa0m,0.0,0.0,0.0,1.0,82
419,nytimes,Wed Jun 27 20:14:57 +0000 2018,Breaking News: Senate Majority Leader Mitch McConnell promised a quick vote on a Supreme Court nominee by fall. Dem… https://t.co/5TmPPJ6Glh,0.7269,0.276,0.0,0.724,81
420,nytimes,Thu Jun 28 00:17:05 +0000 2018,"RT @emilybazelon: Well, here are my thoughts on the retirement of Justice Kennedy.

https://t.co/4vEYBgHMZK",0.6705,0.314,0.0,0.686,80
421,nytimes,Thu Jun 28 00:02:07 +0000 2018,A Kansas City immigration lawyer said she broke her foot after being pushed to the ground by an ICE officer. She wa… https://t.co/utMRWvXuEX,-0.4215,0.0,0.118,0.882,79
422,nytimes,Wed Jun 27 23:47:06 +0000 2018,The front-runners and full list of potential Supreme Court nominees https://t.co/zxRZ41GWLu,0.5574,0.265,0.0,0.735,78
423,nytimes,Wed Jun 27 23:32:06 +0000 2018,"Terry Crews says he won't be in ""The Expendables 4"" after a producer tried to get him to drop his sexual assault la… https://t.co/zTlHKBR7KL",-0.7096,0.0,0.219,0.781,77
424,nytimes,Wed Jun 27 23:17:04 +0000 2018,"RT @nytopinion: My father, Fred Korematsu, would have been upset that the court overturned his case only to uphold President Trump’s travel…",-0.3818,0.0,0.11,0.89,76
425,nytimes,Wed Jun 27 23:03:03 +0000 2018,"In 1983, the slashed, scarred body of a 23-year-old black man was discovered in a grassy roadside area in a Georgia… https://t.co/k51to4KlDm",-0.2263,0.0,0.095,0.905,75
426,nytimes,Wed Jun 27 22:47:05 +0000 2018,Evening Briefing: Here's what you need to know at the end of the day https://t.co/ejfYV4pKni,0.0,0.0,0.0,1.0,74
427,nytimes,Wed Jun 27 22:32:05 +0000 2018,"The world’s tropical forests lost roughly 39 million acres of trees last year, an area roughly the size of Banglade… https://t.co/3xx3rdpeNY",-0.3182,0.0,0.103,0.897,73
428,nytimes,Wed Jun 27 22:17:04 +0000 2018,"RT @nytvideo: “Women like me aren’t supposed to run for office,” Alexandria Ocasio-Cortez said in a campaign video last month. In a stunnin…",0.3612,0.111,0.0,0.889,72
429,nytimes,Wed Jun 27 22:01:06 +0000 2018,"Germany, the defending World Cup champion, took its earliest exit from the tournament since 1938 https://t.co/e0hFEMidIb",0.5994,0.206,0.0,0.794,71
430,nytimes,Wed Jun 27 21:51:05 +0000 2018,"RT @NYTSports: For women who work as sports reporters, #MeToo isn’t just a movement, it’s often their everyday reality. https://t.co/o0YbUp…",0.0,0.0,0.0,1.0,70
431,nytimes,Wed Jun 27 21:42:02 +0000 2018,"13 years after escaping from a Wichita zoo, No. 492 is the flamingo that keeps on surviving https://t.co/7uhrgQx1hJ",0.0516,0.173,0.112,0.714,69
432,nytimes,Wed Jun 27 21:26:06 +0000 2018,RT @malachybrowne: A peek behind our investigation into claims by Syrian and Russian officials that the chemical weapons attack in Douma on…,-0.7184,0.0,0.24,0.76,68
433,nytimes,Wed Jun 27 21:11:44 +0000 2018,"A year and a half after a New York Times correspondent was kicked out of Venezuela, he returned to see how people a… https://t.co/7jChD5QJC5",0.0,0.0,0.0,1.0,67
434,nytimes,Wed Jun 27 21:06:21 +0000 2018,"On the streets of Caracas, homeless kids play with a wad of bolívar bills like it’s Monopoly money. All of this isn… https://t.co/a27fQZPuyJ",0.5994,0.197,0.0,0.803,66
435,nytimes,Wed Jun 27 21:03:18 +0000 2018,Runaway inflation has thrown Venezuela into chaos and made food and medicine desperately scarce… https://t.co/p8Vk9of1Z1,-0.743,0.0,0.326,0.674,65
436,nytimes,Wed Jun 27 20:55:02 +0000 2018,The police officer who killed Antwon Rose failed basic police procedures and made statements to investigators that… https://t.co/yLyFUvUOwL,-0.8316,0.0,0.328,0.672,64
437,nytimes,Wed Jun 27 20:40:06 +0000 2018,Trump administration officials that it would be difficult to comply with the timetable in a federal court order req… https://t.co/WnK6hCWr9w,-0.3612,0.0,0.122,0.878,63
438,nytimes,Wed Jun 27 20:25:03 +0000 2018,Stories of how we communicate about sex and intimacy are rare. That’s where you come in. https://t.co/WgP4PnJa0m,0.0,0.0,0.0,1.0,62
439,nytimes,Wed Jun 27 20:14:57 +0000 2018,Breaking News: Senate Majority Leader Mitch McConnell promised a quick vote on a Supreme Court nominee by fall. Dem… https://t.co/5TmPPJ6Glh,0.7269,0.276,0.0,0.724,61
440,nytimes,Wed Jun 27 20:10:05 +0000 2018,Teachers’ unions could lose up to a third of their members and funding as a result of the Supreme Court decision https://t.co/cPDS7sOlgc,0.2263,0.148,0.111,0.741,60
441,nytimes,Wed Jun 27 19:55:03 +0000 2018,Thousands of fans gathered in Florida for a memorial service to mourn the controversial rapper XXXTentacion https://t.co/S7EzgTBuL1,-0.5574,0.0,0.247,0.753,59
442,nytimes,Wed Jun 27 19:40:12 +0000 2018,"RT @nytopinion: What does the Supreme Court decision on unions mean? Several takes here:

""Workers are standing up and fighting, and they h…",0.2732,0.133,0.092,0.775,58
443,nytimes,Wed Jun 27 19:25:04 +0000 2018,Mitch McConnell said the Senate would vote to replace Justice Anthony Kennedy this fall https://t.co/DbdzxTgpnE,0.5267,0.195,0.0,0.805,57
444,nytimes,Wed Jun 27 19:10:08 +0000 2018,Switzerland dominated possession in the first half of their match against Costa Rica. But as Germany showed earlier… https://t.co/DU2HxkLmhp,0.0,0.0,0.0,1.0,56
445,nytimes,Wed Jun 27 18:55:07 +0000 2018,Benicio Del Toro is now one of only a few Latinos to headline a film franchise released by Hollywood https://t.co/Uxz6HFiZhH,0.0,0.0,0.0,1.0,55
446,nytimes,Wed Jun 27 18:42:34 +0000 2018,"There are over 100,000 people on the waiting list to join the dating app Raya https://t.co/FLQ5gZWbm5",0.296,0.128,0.0,0.872,54
447,nytimes,Wed Jun 27 18:25:03 +0000 2018,The U.S. Open is revamping its seeding process to protect women returning to the court after giving birth. Serena W… https://t.co/NULz1eKCTz,0.6124,0.208,0.0,0.792,53
448,nytimes,Wed Jun 27 18:11:25 +0000 2018,"Breaking News: Anthony Kennedy is retiring from the Supreme Court. He was often the swing vote, and President Trump… https://t.co/ojdg7urbeq",0.5574,0.159,0.0,0.841,52
449,nytimes,Wed Jun 27 18:00:01 +0000 2018,Breaking News: The House overwhelmingly rejected a major immigration overhaul. A last-minute plea from President Tr… https://t.co/FaJ105bHjK,-0.5859,0.0,0.27,0.73,51
450,nytimes,Wed Jun 27 17:53:39 +0000 2018,Here’s a look at how each team can make the round of 16 https://t.co/FF4ZdmV9tn,0.0,0.0,0.0,1.0,50
451,nytimes,Wed Jun 27 17:51:56 +0000 2018,Both Brazil and Serbia are looking for a win in order to advance to the World Cup round of 16. Expect a competitive… https://t.co/R0oPoZy7sv,0.5859,0.153,0.0,0.847,49
452,nytimes,Wed Jun 27 17:35:03 +0000 2018,A member of Brazil's soccer federation was sent home to Brazil after smashing a glass on a fan's head. And you thou… https://t.co/Y4Qp3sr2BZ,0.0,0.0,0.0,1.0,48
453,nytimes,Wed Jun 27 17:20:10 +0000 2018,"Joe Jackson, the father and manager of the Jackson 5, has died https://t.co/ZWhxupoKYU",-0.5574,0.0,0.231,0.769,47
454,nytimes,Wed Jun 27 17:06:46 +0000 2018,"The man accused of driving his car into people protesting a white supremacist rally in Charlottesville, Virginia wa… https://t.co/uxsXz1QqDB",-0.5423,0.07,0.233,0.698,46
455,nytimes,Wed Jun 27 16:54:00 +0000 2018,Breaking News: President Trump and President Vladimir Putin of Russia will hold a summit soon. The planned meeting… https://t.co/gdRwE4Gd1z,0.0,0.0,0.0,1.0,45
456,nytimes,Wed Jun 27 16:45:58 +0000 2018,Breaking News: The Justice Department approved Disney's $71 billion bid for 21st Century Fox's assets. The decision… https://t.co/zWAST0A14E,0.7845,0.345,0.0,0.655,44
457,nytimes,Wed Jun 27 16:28:06 +0000 2018,"Bill Shine, ousted from Fox News for his handling of sexual harassment scandals, is expected to be offered the top… https://t.co/TZhweMpySJ",-0.7717,0.0,0.261,0.739,43
458,nytimes,Wed Jun 27 16:13:05 +0000 2018,"The California Supreme Court calls it a “barbaric” rule from a “bygone age."" But the felony murder rule is still th… https://t.co/q7lRQibKIB",-0.9001,0.075,0.369,0.556,42
459,nytimes,Wed Jun 27 15:58:45 +0000 2018,"Germany, the defending World Cup champion, lost to South Korea and failed to advance out of the group stage. Mexico… https://t.co/ath6QUMX4R",-0.1779,0.142,0.204,0.655,41
460,nytimes,Wed Jun 27 15:56:33 +0000 2018,"Video review has come to the World Cup, and it probably just knocked the defending champion Germany out of the tour… https://t.co/Jl9sDRbvIG",0.5994,0.157,0.0,0.843,40
461,nytimes,Wed Jun 27 15:53:06 +0000 2018,RT @nytopinion: Does Donald Trump fear foreigners invading America like he fears germs contaminating his body? Watch Episode 3 of @realtrum…,-0.5423,0.098,0.235,0.667,39
462,nytimes,Wed Jun 27 15:49:03 +0000 2018,Because Slack is down and you might have to actually talk to your coworkers ¯\_(ツ)_/¯ https://t.co/W52HIDHdEf,0.0,0.0,0.0,1.0,38
463,nytimes,Wed Jun 27 15:43:02 +0000 2018,A police officer was charged with criminal homicide in the fatal shooting of teenager Antwon Rose  https://t.co/0qvGG0RSQ4,-0.8271,0.0,0.401,0.599,37
464,nytimes,Wed Jun 27 15:33:04 +0000 2018,RT @randyNYT: Notice the accent marks on Mexico's World Cup jerseys? A New York Times editor @apchavira did that: https://t.co/7169yQMwqw,0.0,0.0,0.0,1.0,36
465,nytimes,Wed Jun 27 15:23:06 +0000 2018,"Germany probably advances in the World Cup with a win, but might not, and probably doesn’t advance with a loss, but… https://t.co/jAi6tGii3T",-0.1406,0.103,0.126,0.771,35
466,nytimes,Wed Jun 27 15:13:03 +0000 2018,"RT @HannaIngber: Our politics editor, @patrickhealynyt, is inviting readers to ask him questions about how we're covering the midterms. Ple…",0.3182,0.108,0.0,0.892,34
467,nytimes,Wed Jun 27 15:03:06 +0000 2018,Russia demonstrated that one response to fielding an unwelcome question is to ask a different question. And another… https://t.co/uaabtuxMS1,-0.4019,0.0,0.137,0.863,33
468,nytimes,Wed Jun 27 14:58:26 +0000 2018,"RT @mattfleg: Was just going back through some notes from our chat w/ @Ocasio2018 many weeks ago. This stood out: ""There’s this weird mascu…",-0.2204,0.0,0.075,0.925,32
469,nytimes,Wed Jun 27 14:43:02 +0000 2018,"""The violent act of a fan is sad,"" she wrote, but what is even worse, she added, is the reaction of those who do no… https://t.co/FYiFx0HKyj",-0.714,0.055,0.218,0.727,31
470,nytimes,Wed Jun 27 14:33:06 +0000 2018,Mexico and Sweden are hoping to clinch advancement to the second round of World Cup. Chicharito (Javier Hernandez)… https://t.co/gad8LqyAW5,0.4215,0.135,0.0,0.865,30
471,nytimes,Wed Jun 27 14:23:04 +0000 2018,"RT @mwolgelenter: “The enemies of a meat-based diet want to consign humanity to grains.” @alissanyt, on French butchers seeking protection…",-0.4404,0.06,0.149,0.791,29
472,nytimes,Wed Jun 27 14:13:14 +0000 2018,"Breaking News: The Supreme Court dealt a major blow to labor unions, ruling 5-4 that government workers can’t be re… https://t.co/Iyqs5AYU82",0.5574,0.159,0.0,0.841,28
473,nytimes,Wed Jun 27 14:00:05 +0000 2018,"RT @fstockman: A primer for what happened last night in NY. ‘Yes, I’m Running as a #Socialist.’ Why Candidates Are Embracing the Label in 2…",0.0,0.0,0.0,1.0,27
474,nytimes,Wed Jun 27 13:45:07 +0000 2018,"RT @NYTSports: The Mexican player known as ""Chucky"" has been a nightmare for opponents at the World Cup. And there may be more like him on…",0.4201,0.104,0.0,0.896,26
475,nytimes,Wed Jun 27 13:31:02 +0000 2018,The murals started appearing quietly in Paris last week. Now they're confirmed as the work of Banksy — and the race… https://t.co/eZoGJjSDeq,0.0,0.0,0.0,1.0,25
476,nytimes,Wed Jun 27 13:21:06 +0000 2018,The search for a dozen boys and their soccer coach trapped in a flooded cave complex has captivated Thailand https://t.co/1LQB1CFzM0,-0.2023,0.118,0.155,0.727,24
477,nytimes,Wed Jun 27 13:10:41 +0000 2018,"A year and a half after a New York Times correspondent was kicked out of Venezuela, he returned to see how people a… https://t.co/HtNogoyDhd",0.0,0.0,0.0,1.0,23
478,nytimes,Wed Jun 27 13:00:19 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/EfR5ZryQxl https://t.co/zqewCJApCz,0.0,0.0,0.0,1.0,22
479,nytimes,Wed Jun 27 12:44:03 +0000 2018,"A shooting in which a woman gunned down four of her relatives, killing two, has rattled Hong Kong, a city where suc… https://t.co/xaDP4Jo42X",-0.6597,0.0,0.188,0.812,21
480,nytimes,Wed Jun 27 12:30:04 +0000 2018,"President Trump has chosen a more moderate approach to limit Chinese investments in the United States, rejecting mo… https://t.co/K423hIY9vc",-0.0516,0.128,0.138,0.734,20
481,nytimes,Wed Jun 27 12:16:06 +0000 2018,"""The unfortunate reality is that under the present system, migrant children are not accounted for with the same eff… https://t.co/bx2vRTeyEn",-0.4588,0.0,0.136,0.864,19
482,nytimes,Wed Jun 27 11:50:04 +0000 2018,A political revolution — or something like it — just rippled through New York City https://t.co/Y0F0wPNONI,0.3612,0.172,0.0,0.828,18
483,nytimes,Wed Jun 27 11:41:06 +0000 2018,The Korematsu ruling was an exceedingly rare modern example in which the Supreme Court explicitly upheld government… https://t.co/yUWSZBmg3Y,0.5574,0.175,0.0,0.825,17
484,nytimes,Wed Jun 27 11:30:03 +0000 2018,"Justice Sonia Sotomayor condemned the travel ban as ""harrowing"" and ""motivated by hostility and animus toward the M… https://t.co/JqxzB2lrOo",-0.5574,0.211,0.329,0.461,16
485,nytimes,Wed Jun 27 11:20:03 +0000 2018,RT @nytgraphics: Charts illustrating some of the effects of Trump's travel ban so far:  https://t.co/6a3wAmRUPn https://t.co/eqWjGnfI8r,-0.5574,0.0,0.194,0.806,15
486,nytimes,Wed Jun 27 11:11:07 +0000 2018,What the Supreme Court's endorsement of the travel ban says about the extent of the president's power https://t.co/jsDBQuSBQD,0.3182,0.241,0.147,0.612,14
487,nytimes,Wed Jun 27 11:00:06 +0000 2018,"Fact check: No, Democrats don't want ""open borders"" https://t.co/91CrZV9ahM",-0.3447,0.0,0.328,0.672,13
488,nytimes,Wed Jun 27 10:44:06 +0000 2018,Results for elections in 7 states https://t.co/MAme5UnNmP https://t.co/sXLPiAvuny,0.0,0.0,0.0,1.0,12
489,nytimes,Wed Jun 27 10:30:12 +0000 2018,"""I knew that it was long odds, and I knew that it was uphill, but I always knew it was possible,"" Alexandria Ocasio… https://t.co/Nhy8yHPad6",0.0,0.0,0.0,1.0,11
490,nytimes,Wed Jun 27 10:16:02 +0000 2018,"The seized items included $30 million in cash, 2,800 pairs of earrings, 2,200 rings, 2,100 bangles, 1,600 brooches,… https://t.co/zRJ8B871Xz",0.0,0.0,0.0,1.0,10
491,nytimes,Wed Jun 27 10:00:13 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/aTMTe1uUWB https://t.co/e8MWX047Hr,0.0,0.0,0.0,1.0,9
492,nytimes,Wed Jun 27 09:44:02 +0000 2018,"""The odds are that Trump will deliver a G-7 performance. And I fear that we will come out of this summit with symbo… https://t.co/ARkcwTr80i",-0.4939,0.0,0.132,0.868,8
493,nytimes,Wed Jun 27 09:30:06 +0000 2018,"""It's surreal,"" Alexandria Ocasio-Cortez said as the votes were being tallied https://t.co/9QOMSSi0yQ",0.0,0.0,0.0,1.0,7
494,nytimes,Wed Jun 27 09:15:07 +0000 2018,"""There was no divine intervention here. Just hard, human work. Argentina made it. Messi made it,"" @RorySmith writes https://t.co/4vq9QC4Yhc",0.25,0.155,0.155,0.69,6
495,nytimes,Wed Jun 27 09:00:04 +0000 2018,"French butchers wrote that ""physical, verbal, and moral violence” against them was ""neither more nor less than a fo… https://t.co/ma5AGPkE3G",0.0,0.0,0.0,1.0,5
496,nytimes,Wed Jun 27 08:44:01 +0000 2018,"RT @nytimesworld: Remember the ""ecce homo"" in Spain that was one of the worst restoration projects in modern history? It has new competitio…",-0.6249,0.0,0.157,0.843,4
497,nytimes,Wed Jun 27 08:30:09 +0000 2018,"There's a lot of trash in the ocean these days. But which of these items is most frequently found on beaches?
• Str… https://t.co/816BGF7zsk",0.0,0.0,0.0,1.0,3
498,nytimes,Wed Jun 27 08:15:09 +0000 2018,RT @nytimesworld: Malta says it will let a rescue ship carrying hundreds of African migrants dock — if other European countries agree to ta…,0.7003,0.225,0.0,0.775,2
499,nytimes,Wed Jun 27 08:02:02 +0000 2018,"McKinsey is a keeper of secrets the world over. But in South Africa, its culture of confidentiality helped ensnare… https://t.co/fe85ixkHpJ",0.0,0.0,0.0,1.0,1
